urn:cts:greekLit:tlg5026.msA.hmt:1.803 urn:cts:greekLit:tlg0012.tlg001.msA:1.299
urn:cts:greekLit:tlg5026.msA.hmt:1.862 urn:cts:greekLit:tlg0012.tlg001.msA:1.302
urn:cts:greekLit:tlg5026.msA.hmt:1.863 urn:cts:greekLit:tlg0012.tlg001.msA:1.305
urn:cts:greekLit:tlg5026.msA.hmt:1.864 urn:cts:greekLit:tlg0012.tlg001.msA:1.307
urn:cts:greekLit:tlg5026.msA.hmt:1.865 urn:cts:greekLit:tlg0012.tlg001.msA:1.312
urn:cts:greekLit:tlg5026.msA.hmt:1.866 urn:cts:greekLit:tlg0012.tlg001.msA:1.314
urn:cts:greekLit:tlg5026.msA.hmt:1.867 urn:cts:greekLit:tlg0012.tlg001.msA:1.317
urn:cts:greekLit:tlg5026.msA.hmt:1.868 urn:cts:greekLit:tlg0012.tlg001.msA:1.320
urn:cts:greekLit:tlg5026.msA.hmt:1.869 urn:cts:greekLit:tlg0012.tlg001.msA:1.321
urn:cts:greekLit:tlg5026.msA.hmt:1.870 urn:cts:greekLit:tlg0012.tlg001.msA:1.322
urn:cts:greekLit:tlg5026.msA.hmt:1.871 urn:cts:greekLit:tlg0012.tlg001.msA:1.323
urn:cts:greekLit:tlg5026.msA.hmt:1.872 urn:cts:greekLit:tlg0012.tlg001.msA:1.324-1.325
urn:cts:greekLit:tlg5026.msA.hmt:1.873 urn:cts:greekLit:tlg0012.tlg001.msA:1.324
urn:cts:greekLit:tlg5026.msA.hmt:1.928 urn:cts:greekLit:tlg0012.tlg001.msA:1.330
urn:cts:greekLit:tlg5026.msA.hmt:1.929 urn:cts:greekLit:tlg0012.tlg001.msA:1.332
urn:cts:greekLit:tlg5026.msA.hmt:1.930 urn:cts:greekLit:tlg0012.tlg001.msA:1.334-1.335
urn:cts:greekLit:tlg5026.msA.hmt:1.931 urn:cts:greekLit:tlg0012.tlg001.msA:1.334
urn:cts:greekLit:tlg5026.msA.hmt:1.932 urn:cts:greekLit:tlg0012.tlg001.msA:1.335
urn:cts:greekLit:tlg5026.msA.hmt:1.933 urn:cts:greekLit:tlg0012.tlg001.msA:1.336
urn:cts:greekLit:tlg5026.msA.hmt:1.934 urn:cts:greekLit:tlg0012.tlg001.msA:1.337
urn:cts:greekLit:tlg5026.msA.hmt:1.935 urn:cts:greekLit:tlg0012.tlg001.msA:1.340
urn:cts:greekLit:tlg5026.msA.hmt:1.936 urn:cts:greekLit:tlg0012.tlg001.msA:1.340
urn:cts:greekLit:tlg5026.msA.hmt:1.937 urn:cts:greekLit:tlg0012.tlg001.msA:1.343-1.344
urn:cts:greekLit:tlg5026.msA.hmt:1.938 urn:cts:greekLit:tlg0012.tlg001.msA:1.349
urn:cts:greekLit:tlg5026.msA.hmt:1.988 urn:cts:greekLit:tlg0012.tlg001.msA:1.353
urn:cts:greekLit:tlg5026.msA.hmt:1.989 urn:cts:greekLit:tlg0012.tlg001.msA:1.354
urn:cts:greekLit:tlg5026.msA.hmt:1.990 urn:cts:greekLit:tlg0012.tlg001.msA:1.357
urn:cts:greekLit:tlg5026.msA.hmt:1.991 urn:cts:greekLit:tlg0012.tlg001.msA:1.358
urn:cts:greekLit:tlg5026.msA.hmt:1.992 urn:cts:greekLit:tlg0012.tlg001.msA:1.361
urn:cts:greekLit:tlg5026.msA.hmt:1.993 urn:cts:greekLit:tlg0012.tlg001.msA:1.364
urn:cts:greekLit:tlg5026.msA.hmt:1.994 urn:cts:greekLit:tlg0012.tlg001.msA:1.363
urn:cts:greekLit:tlg5026.msA.hmt:1.995 urn:cts:greekLit:tlg0012.tlg001.msA:1.365
urn:cts:greekLit:tlg5026.msA.hmt:1.996 urn:cts:greekLit:tlg0012.tlg001.msA:1.366
